F_path,Category,Source_ID,Target_ID,Source_Sex,Source_Country,Target_Sex,Target_Country,ID,Sex,Country,UniqueID,Realornot
FinalDataset_16khz/CycleGAN/Chile-Venezuela/clm_03397-vem_05223/CycleGAN-clm_03397_00385310848-vem_05223_019595.wav,CycleGAN,clm_03397,vem_05223,Male,Chile,Male,Venezuela,,,,30610,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arf_00295-vem_05223/CycleGAN-arf_00295_01502271945-vem_05223_014707.wav,CycleGAN,arf_00295,vem_05223,Female,Argentina,Male,Venezuela,,,,30513,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_05223-vem_05223/CycleGAN-cof_05223_01147684204-vem_05223_016923.wav,CycleGAN,cof_05223,vem_05223,Female,Colombia,Male,Venezuela,,,,30688,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pef_08421-vem_05223/CycleGAN-pef_08421_00693915934-vem_05223_017421.wav,CycleGAN,pef_08421,vem_05223,Female,Peru,Male,Venezuela,,,,30768,0
FinalDataset_16khz/CycleGAN/Venezuela-Venezuela/vem_02484-vem_05223/CycleGAN-vem_02484_01125240351-vem_05223_006500.wav,CycleGAN,vem_02484,vem_05223,Male,Venezuela,Male,Venezuela,,,,30556,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pef_09697-vem_05223/CycleGAN-pef_09697_01994526649-vem_05223_008528.wav,CycleGAN,pef_09697,vem_05223,Female,Peru,Male,Venezuela,,,,30875,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pef_09334-vem_05223/CycleGAN-pef_09334_01299921269-vem_05223_003626.wav,CycleGAN,pef_09334,vem_05223,Female,Peru,Male,Venezuela,,,,30846,0
FinalDataset_16khz/CycleGAN/Venezuela-Venezuela/vef_09334-vem_05223/CycleGAN-vef_09334_01230484503-vem_05223_007873.wav,CycleGAN,vef_09334,vem_05223,Female,Venezuela,Male,Venezuela,,,,30856,0
FinalDataset_16khz/CycleGAN/Chile-Venezuela/clf_09334-vem_06136/CycleGAN-clf_09334_01278378087-vem_06136_021044.wav,CycleGAN,clf_09334,vem_06136,Female,Chile,Male,Venezuela,,,,39841,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_04310-vem_06136/CycleGAN-cof_04310_01548249039-vem_06136_002019.wav,CycleGAN,cof_04310,vem_06136,Female,Colombia,Male,Venezuela,,,,36360,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_04310-vem_06136/CycleGAN-cof_04310_00487384662-vem_06136_001367.wav,CycleGAN,cof_04310,vem_06136,Female,Colombia,Male,Venezuela,,,,36355,0
FinalDataset_16khz/CycleGAN/Venezuela-Venezuela/vem_02484-vem_06136/CycleGAN-vem_02484_01941055389-vem_06136_004256.wav,CycleGAN,vem_02484,vem_06136,Male,Venezuela,Male,Venezuela,,,,36172,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arf_04310-vem_06136/CycleGAN-arf_04310_00889588539-vem_06136_000438.wav,CycleGAN,arf_04310,vem_06136,Female,Argentina,Male,Venezuela,,,,36383,0
FinalDataset_16khz/CycleGAN/Venezuela-Venezuela/vef_08421-vem_06136/CycleGAN-vef_08421_00210517550-vem_06136_007078.wav,CycleGAN,vef_08421,vem_06136,Female,Venezuela,Male,Venezuela,,,,39695,0
FinalDataset_16khz/CycleGAN/Chile-Venezuela/clm_06136-vem_06136/CycleGAN-clm_06136_00575918016-vem_06136_016738.wav,CycleGAN,clm_06136,vem_06136,Male,Chile,Male,Venezuela,,,,39575,0
FinalDataset_16khz/CycleGAN/Venezuela-Venezuela/vef_09334-vem_06136/CycleGAN-vef_09334_00281997172-vem_06136_005368.wav,CycleGAN,vef_09334,vem_06136,Female,Venezuela,Male,Venezuela,,,,39829,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arm_09697-vem_06136/CycleGAN-arm_09697_00687461739-vem_06136_005353.wav,CycleGAN,arm_09697,vem_06136,Male,Argentina,Male,Venezuela,,,,39965,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pem_02121-vem_06136/CycleGAN-pem_02121_01219330777-vem_06136_002077.wav,CycleGAN,pem_02121,vem_06136,Male,Peru,Male,Venezuela,,,,36138,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_04310-vem_06136/CycleGAN-cof_04310_01734349225-vem_06136_009547.wav,CycleGAN,cof_04310,vem_06136,Female,Colombia,Male,Venezuela,,,,36376,0
FinalDataset_16khz/CycleGAN/Venezuela-Venezuela/vef_08421-vem_06136/CycleGAN-vef_08421_00971543338-vem_06136_010827.wav,CycleGAN,vef_08421,vem_06136,Female,Venezuela,Male,Venezuela,,,,39675,0
FinalDataset_16khz/CycleGAN/Venezuela-Venezuela/vef_08784-vem_06136/CycleGAN-vef_08784_00198017403-vem_06136_006338.wav,CycleGAN,vef_08784,vem_06136,Female,Venezuela,Male,Venezuela,,,,39777,0
FinalDataset_16khz/CycleGAN/Chile-Venezuela/clf_05223-vem_06136/CycleGAN-clf_05223_01948250535-vem_06136_012113.wav,CycleGAN,clf_05223,vem_06136,Female,Chile,Male,Venezuela,,,,36438,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arm_04310-vem_06136/CycleGAN-arm_04310_00403055305-vem_06136_009215.wav,CycleGAN,arm_04310,vem_06136,Male,Argentina,Male,Venezuela,,,,36346,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_05223-vem_06136/CycleGAN-cof_05223_00407364298-vem_06136_002358.wav,CycleGAN,cof_05223,vem_06136,Female,Colombia,Male,Venezuela,,,,36472,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arf_04310-vem_06136/CycleGAN-arf_04310_00341743771-vem_06136_007053.wav,CycleGAN,arf_04310,vem_06136,Female,Argentina,Male,Venezuela,,,,36364,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arm_09697-vem_06136/CycleGAN-arm_09697_01240723340-vem_06136_001166.wav,CycleGAN,arm_09697,vem_06136,Male,Argentina,Male,Venezuela,,,,39931,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/com_08784-vem_06136/CycleGAN-com_08784_00523549972-vem_06136_005929.wav,CycleGAN,com_08784,vem_06136,Male,Colombia,Male,Venezuela,,,,39795,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arf_00295-vem_06136/CycleGAN-arf_00295_00718389935-vem_06136_012113.wav,CycleGAN,arf_00295,vem_06136,Female,Argentina,Male,Venezuela,,,,36106,0
FinalDataset_16khz/CycleGAN/Chile-Venezuela/clf_09334-vem_06136/CycleGAN-clf_09334_01371160906-vem_06136_002998.wav,CycleGAN,clf_09334,vem_06136,Female,Chile,Male,Venezuela,,,,39833,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/com_03034-vem_06136/CycleGAN-com_03034_01488961277-vem_06136_017849.wav,CycleGAN,com_03034,vem_06136,Male,Colombia,Male,Venezuela,,,,36198,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_05223-vem_06136/CycleGAN-cof_05223_00042060497-vem_06136_014715.wav,CycleGAN,cof_05223,vem_06136,Female,Colombia,Male,Venezuela,,,,36458,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_04310-vem_06136/CycleGAN-cof_04310_01664914398-vem_06136_001166.wav,CycleGAN,cof_04310,vem_06136,Female,Colombia,Male,Venezuela,,,,36366,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arm_05223-vem_06136/CycleGAN-arm_05223_00783110099-vem_06136_014125.wav,CycleGAN,arm_05223,vem_06136,Male,Argentina,Male,Venezuela,,,,36416,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pem_03397-vem_06136/CycleGAN-pem_03397_01959273809-vem_06136_012717.wav,CycleGAN,pem_03397,vem_06136,Male,Peru,Male,Venezuela,,,,36306,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arm_04310-vem_06136/CycleGAN-arm_04310_02061944894-vem_06136_005009.wav,CycleGAN,arm_04310,vem_06136,Male,Argentina,Male,Venezuela,,,,36344,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arf_08421-vem_06136/CycleGAN-arf_08421_00349485232-vem_06136_007053.wav,CycleGAN,arf_08421,vem_06136,Female,Argentina,Male,Venezuela,,,,39653,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arf_04766-vem_06136/CycleGAN-arf_04766_01707850634-vem_06136_013549.wav,CycleGAN,arf_04766,vem_06136,Female,Argentina,Male,Venezuela,,,,36406,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pef_09697-vem_06136/CycleGAN-pef_09697_01596702257-vem_06136_004335.wav,CycleGAN,pef_09697,vem_06136,Female,Peru,Male,Venezuela,,,,39901,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_05223-vem_06136/CycleGAN-cof_05223_00086406375-vem_06136_009547.wav,CycleGAN,cof_05223,vem_06136,Female,Colombia,Male,Venezuela,,,,36480,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_02436-vem_06136/CycleGAN-cof_02436_01306173906-vem_06136_013702.wav,CycleGAN,cof_02436,vem_06136,Female,Colombia,Male,Venezuela,,,,36166,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_04310-vem_06136/CycleGAN-cof_04310_00316904961-vem_06136_020457.wav,CycleGAN,cof_04310,vem_06136,Female,Colombia,Male,Venezuela,,,,36336,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_09697-vem_06136/CycleGAN-cof_09697_01305509850-vem_06136_014125.wav,CycleGAN,cof_09697,vem_06136,Female,Colombia,Male,Venezuela,,,,39905,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/com_03397-vem_06136/CycleGAN-com_03397_00984240661-vem_06136_007078.wav,CycleGAN,com_03397,vem_06136,Male,Colombia,Male,Venezuela,,,,36273,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arf_00295-vem_06136/CycleGAN-arf_00295_00101634363-vem_06136_004643.wav,CycleGAN,arf_00295,vem_06136,Female,Argentina,Male,Venezuela,,,,36098,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pef_09334-vem_06136/CycleGAN-pef_09334_01243878967-vem_06136_013550.wav,CycleGAN,pef_09334,vem_06136,Female,Peru,Male,Venezuela,,,,39873,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_09697-vem_06136/CycleGAN-cof_09697_00109545402-vem_06136_003727.wav,CycleGAN,cof_09697,vem_06136,Female,Colombia,Male,Venezuela,,,,39939,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arm_04310-vem_06136/CycleGAN-arm_04310_00806938807-vem_06136_019579.wav,CycleGAN,arm_04310,vem_06136,Male,Argentina,Male,Venezuela,,,,36348,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/com_03397-vem_06136/CycleGAN-com_03397_01345735056-vem_06136_007612.wav,CycleGAN,com_03397,vem_06136,Male,Colombia,Male,Venezuela,,,,36264,0
FinalDataset_16khz/CycleGAN/Chile-Venezuela/clm_03397-vem_06136/CycleGAN-clm_03397_00385310848-vem_06136_016403.wav,CycleGAN,clm_03397,vem_06136,Male,Chile,Male,Venezuela,,,,36288,0
FinalDataset_16khz/CycleGAN/Argentina-Venezuela/arf_00295-vem_06136/CycleGAN-arf_00295_01502271945-vem_06136_019579.wav,CycleGAN,arf_00295,vem_06136,Female,Argentina,Male,Venezuela,,,,36094,0
FinalDataset_16khz/CycleGAN/Colombia-Venezuela/cof_05223-vem_06136/CycleGAN-cof_05223_01147684204-vem_06136_012322.wav,CycleGAN,cof_05223,vem_06136,Female,Colombia,Male,Venezuela,,,,36444,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pef_08421-vem_06136/CycleGAN-pef_08421_00693915934-vem_06136_005353.wav,CycleGAN,pef_08421,vem_06136,Female,Peru,Male,Venezuela,,,,39690,0
FinalDataset_16khz/CycleGAN/Venezuela-Venezuela/vem_02484-vem_06136/CycleGAN-vem_02484_01125240351-vem_06136_003880.wav,CycleGAN,vem_02484,vem_06136,Male,Venezuela,Male,Venezuela,,,,36180,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pef_09697-vem_06136/CycleGAN-pef_09697_01994526649-vem_06136_000726.wav,CycleGAN,pef_09697,vem_06136,Female,Peru,Male,Venezuela,,,,39903,0
FinalDataset_16khz/CycleGAN/Peru-Venezuela/pef_09334-vem_06136/CycleGAN-pef_09334_01299921269-vem_06136_014889.wav,CycleGAN,pef_09334,vem_06136,Female,Peru,Male,Venezuela,,,,39845,0
FinalDataset_16khz/CycleGAN/Venezuela-Venezuela/vef_09334-vem_06136/CycleGAN-vef_09334_01230484503-vem_06136_020178.wav,CycleGAN,vef_09334,vem_06136,Female,Venezuela,Male,Venezuela,,,,39868,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vef_09334-arf_02121/StarGAN-vef_09334_01745919406-arf_02121_0026629.wav,StarGAN,vef_09334,arf_02121,Female,Argentina,Female,Argentina,,,,47356,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arm_01523-arf_02121/StarGAN-arm_01523_01516108837-arf_02121_0214097.wav,StarGAN,arm_01523,arf_02121,Male,Argentina,Female,Argentina,,,,4528,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vem_00610-arf_02121/StarGAN-vem_00610_00531710518-arf_02121_0112266.wav,StarGAN,vem_00610,arf_02121,Male,Argentina,Female,Argentina,,,,2628,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arm_09334-arf_02121/StarGAN-arm_09334_00970799721-arf_02121_0187659.wav,StarGAN,arm_09334,arf_02121,Male,Argentina,Female,Argentina,,,,46875,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pef_01523-arf_02121/StarGAN-pef_01523_00222068522-arf_02121_0034315.wav,StarGAN,pef_01523,arf_02121,Female,Argentina,Female,Argentina,,,,5488,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_07049-arf_02121/StarGAN-com_07049_01545564145-arf_02121_0176911.wav,StarGAN,com_07049,arf_02121,Male,Argentina,Female,Argentina,,,,32470,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/cof_02436-arf_02121/StarGAN-cof_02436_02007800285-arf_02121_0076815.wav,StarGAN,cof_02436,arf_02121,Female,Argentina,Female,Argentina,,,,9028,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_03034-arf_02121/StarGAN-arf_03034_00588684924-arf_02121_0165866.wav,StarGAN,arf_03034,arf_02121,Female,Argentina,Female,Argentina,,,,14047,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_08886-arf_02121/StarGAN-arf_08886_00674041089-arf_02121_0114691.wav,StarGAN,arf_08886,arf_02121,Female,Argentina,Female,Argentina,,,,43697,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pem_03034-arf_02121/StarGAN-pem_03034_00893745353-arf_02121_0061021.wav,StarGAN,pem_03034,arf_02121,Male,Argentina,Female,Argentina,,,,14327,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_07049-arf_02121/StarGAN-com_07049_01034111697-arf_02121_0008991.wav,StarGAN,com_07049,arf_02121,Male,Argentina,Female,Argentina,,,,32230,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pef_01523-arf_02121/StarGAN-pef_01523_01918514029-arf_02121_0100871.wav,StarGAN,pef_01523,arf_02121,Female,Argentina,Female,Argentina,,,,4768,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_04310-arf_02121/StarGAN-com_04310_01774205219-arf_02121_0053648.wav,StarGAN,com_04310,arf_02121,Male,Argentina,Female,Argentina,,,,21796,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pef_01523-arf_02121/StarGAN-pef_01523_01040281676-arf_02121_0119547.wav,StarGAN,pef_01523,arf_02121,Female,Argentina,Female,Argentina,,,,5408,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_04310-arf_02121/StarGAN-com_04310_00582653737-arf_02121_0112266.wav,StarGAN,com_04310,arf_02121,Male,Argentina,Female,Argentina,,,,21916,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clf_08421-arf_02121/StarGAN-clf_08421_00951422616-arf_02121_0086398.wav,StarGAN,clf_08421,arf_02121,Female,Argentina,Female,Argentina,,,,39047,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_00295-arf_02121/StarGAN-arf_00295_00297171901-arf_02121_0176217.wav,StarGAN,arf_00295,arf_02121,Female,Argentina,Female,Argentina,,,,401,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_07049-arf_02121/StarGAN-com_07049_00623403858-arf_02121_0082851.wav,StarGAN,com_07049,arf_02121,Male,Argentina,Female,Argentina,,,,32150,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arm_09334-arf_02121/StarGAN-arm_09334_01385887420-arf_02121_0043795.wav,StarGAN,arm_09334,arf_02121,Male,Argentina,Female,Argentina,,,,47636,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vem_02484-arf_02121/StarGAN-vem_02484_00653535390-arf_02121_0009841.wav,StarGAN,vem_02484,arf_02121,Male,Argentina,Female,Argentina,,,,11818,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_00295-arf_02121/StarGAN-arf_00295_00672609549-arf_02121_0074575.wav,StarGAN,arf_00295,arf_02121,Female,Argentina,Female,Argentina,,,,722,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clm_05223-arf_02121/StarGAN-clm_05223_01157800278-arf_02121_0122525.wav,StarGAN,clm_05223,arf_02121,Male,Argentina,Female,Argentina,,,,25862,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pef_02436-arf_02121/StarGAN-pef_02436_00991167061-arf_02121_0047123.wav,StarGAN,pef_02436,arf_02121,Female,Argentina,Female,Argentina,,,,8868,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_07049-arf_02121/StarGAN-com_07049_01614893982-arf_02121_0120982.wav,StarGAN,com_07049,arf_02121,Male,Argentina,Female,Argentina,,,,32390,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clf_07508-arf_02121/StarGAN-clf_07508_00682922429-arf_02121_0008364.wav,StarGAN,clf_07508,arf_02121,Female,Argentina,Female,Argentina,,,,34261,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vef_03397-arf_02121/StarGAN-vef_03397_00207744915-arf_02121_0136262.wav,StarGAN,vef_03397,arf_02121,Female,Argentina,Female,Argentina,,,,18699,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clm_06136-arf_02121/StarGAN-clm_06136_00786278703-arf_02121_0112459.wav,StarGAN,clm_06136,arf_02121,Male,Argentina,Female,Argentina,,,,29967,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vef_06136-arf_02121/StarGAN-vef_06136_00498979659-arf_02121_0176911.wav,StarGAN,vef_06136,arf_02121,Female,Argentina,Female,Argentina,,,,28727,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clm_06136-arf_02121/StarGAN-clm_06136_01374213569-arf_02121_0058032.wav,StarGAN,clm_06136,arf_02121,Male,Argentina,Female,Argentina,,,,28687,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clf_09697-arf_02121/StarGAN-clf_09697_01168383646-arf_02121_0058713.wav,StarGAN,clf_09697,arf_02121,Female,Argentina,Female,Argentina,,,,52423,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pem_01208-arf_02121/StarGAN-pem_01208_00016558872-arf_02121_0017631.wav,StarGAN,pem_01208,arf_02121,Male,Argentina,Female,Argentina,,,,3300,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arm_02484-arf_02121/StarGAN-arm_02484_01763330434-arf_02121_0077661.wav,StarGAN,arm_02484,arf_02121,Male,Argentina,Female,Argentina,,,,12020,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arm_01523-arf_02121/StarGAN-arm_01523_00480488759-arf_02121_0039976.wav,StarGAN,arm_01523,arf_02121,Male,Argentina,Female,Argentina,,,,4888,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clf_09697-arf_02121/StarGAN-clf_09697_00566792781-arf_02121_0214097.wav,StarGAN,clf_09697,arf_02121,Female,Argentina,Female,Argentina,,,,52102,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clm_08784-arf_02121/StarGAN-clm_08784_01562080303-arf_02121_0073883.wav,StarGAN,clm_08784,arf_02121,Male,Argentina,Female,Argentina,,,,42532,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_03034-arf_02121/StarGAN-arf_03034_02077349254-arf_02121_0203391.wav,StarGAN,arf_03034,arf_02121,Female,Argentina,Female,Argentina,,,,13847,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pef_02436-arf_02121/StarGAN-pef_02436_00167192665-arf_02121_0150240.wav,StarGAN,pef_02436,arf_02121,Female,Argentina,Female,Argentina,,,,8508,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pem_01208-arf_02121/StarGAN-pem_01208_01446525215-arf_02121_0057822.wav,StarGAN,pem_01208,arf_02121,Male,Argentina,Female,Argentina,,,,3180,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_04310-arf_02121/StarGAN-com_04310_00626539946-arf_02121_0155943.wav,StarGAN,com_04310,arf_02121,Male,Argentina,Female,Argentina,,,,21756,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/cof_05223-arf_02121/StarGAN-cof_05223_01103311905-arf_02121_0149763.wav,StarGAN,cof_05223,arf_02121,Female,Argentina,Female,Argentina,,,,25702,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vem_07508-arf_02121/StarGAN-vem_07508_00669174119-arf_02121_0056033.wav,StarGAN,vem_07508,arf_02121,Male,Argentina,Female,Argentina,,,,34060,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clm_08784-arf_02121/StarGAN-clm_08784_00712255758-arf_02121_0008991.wav,StarGAN,clm_08784,arf_02121,Male,Argentina,Female,Argentina,,,,43013,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arm_01523-arf_02121/StarGAN-arm_01523_01845045037-arf_02121_0026178.wav,StarGAN,arm_01523,arf_02121,Male,Argentina,Female,Argentina,,,,4408,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pem_06136-arf_02121/StarGAN-pem_06136_00086201907-arf_02121_0097478.wav,StarGAN,pem_06136,arf_02121,Male,Argentina,Female,Argentina,,,,29695,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vem_02484-arf_02121/StarGAN-vem_02484_00040351917-arf_02121_0115392.wav,StarGAN,vem_02484,arf_02121,Male,Argentina,Female,Argentina,,,,12138,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_03034-arf_02121/StarGAN-arf_03034_01667522877-arf_02121_0008991.wav,StarGAN,arf_03034,arf_02121,Female,Argentina,Female,Argentina,,,,14247,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vem_02484-arf_02121/StarGAN-vem_02484_00740384899-arf_02121_0184847.wav,StarGAN,vem_02484,arf_02121,Male,Argentina,Female,Argentina,,,,11378,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_01523-arf_02121/StarGAN-com_01523_00546055786-arf_02121_0100871.wav,StarGAN,com_01523,arf_02121,Male,Argentina,Female,Argentina,,,,5448,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_00295-arf_02121/StarGAN-arf_00295_00407775348-arf_02121_0147923.wav,StarGAN,arf_00295,arf_02121,Female,Argentina,Female,Argentina,,,,601,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pef_01523-arf_02121/StarGAN-pef_01523_01995763542-arf_02121_0017672.wav,StarGAN,pef_01523,arf_02121,Female,Argentina,Female,Argentina,,,,5008,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vef_09334-arf_03397/StarGAN-vef_09334_01745919406-arf_03397_0116200.wav,StarGAN,vef_09334,arf_03397,Female,Argentina,Female,Argentina,,,,47358,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arm_01523-arf_03397/StarGAN-arm_01523_01516108837-arf_03397_0023421.wav,StarGAN,arm_01523,arf_03397,Male,Argentina,Female,Argentina,,,,4529,0
FinalDataset_16khz/StarGAN/Venezuela-Argentina/vem_00610-arf_03397/StarGAN-vem_00610_00531710518-arf_03397_0099589.wav,StarGAN,vem_00610,arf_03397,Male,Argentina,Female,Argentina,,,,2629,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arm_09334-arf_03397/StarGAN-arm_09334_00970799721-arf_03397_0037979.wav,StarGAN,arm_09334,arf_03397,Male,Argentina,Female,Argentina,,,,46876,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pef_01523-arf_03397/StarGAN-pef_01523_00222068522-arf_03397_0119324.wav,StarGAN,pef_01523,arf_03397,Female,Argentina,Female,Argentina,,,,5489,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_07049-arf_03397/StarGAN-com_07049_01545564145-arf_03397_0043741.wav,StarGAN,com_07049,arf_03397,Male,Argentina,Female,Argentina,,,,32471,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/cof_02436-arf_03397/StarGAN-cof_02436_02007800285-arf_03397_0054956.wav,StarGAN,cof_02436,arf_03397,Female,Argentina,Female,Argentina,,,,9029,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_03034-arf_03397/StarGAN-arf_03034_00588684924-arf_03397_0074383.wav,StarGAN,arf_03034,arf_03397,Female,Argentina,Female,Argentina,,,,14048,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_08886-arf_03397/StarGAN-arf_08886_00674041089-arf_03397_0171658.wav,StarGAN,arf_08886,arf_03397,Female,Argentina,Female,Argentina,,,,43698,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pem_03034-arf_03397/StarGAN-pem_03034_00893745353-arf_03397_0074383.wav,StarGAN,pem_03034,arf_03397,Male,Argentina,Female,Argentina,,,,14328,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_07049-arf_03397/StarGAN-com_07049_01034111697-arf_03397_0098545.wav,StarGAN,com_07049,arf_03397,Male,Argentina,Female,Argentina,,,,32231,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pef_01523-arf_03397/StarGAN-pef_01523_01918514029-arf_03397_0025743.wav,StarGAN,pef_01523,arf_03397,Female,Argentina,Female,Argentina,,,,4770,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_04310-arf_03397/StarGAN-com_04310_01774205219-arf_03397_0122638.wav,StarGAN,com_04310,arf_03397,Male,Argentina,Female,Argentina,,,,21797,0
FinalDataset_16khz/StarGAN/Peru-Argentina/pef_01523-arf_03397/StarGAN-pef_01523_01040281676-arf_03397_0171658.wav,StarGAN,pef_01523,arf_03397,Female,Argentina,Female,Argentina,,,,5409,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_04310-arf_03397/StarGAN-com_04310_00582653737-arf_03397_0203628.wav,StarGAN,com_04310,arf_03397,Male,Argentina,Female,Argentina,,,,21917,0
FinalDataset_16khz/StarGAN/Chile-Argentina/clf_08421-arf_03397/StarGAN-clf_08421_00951422616-arf_03397_0203628.wav,StarGAN,clf_08421,arf_03397,Female,Argentina,Female,Argentina,,,,39048,0
FinalDataset_16khz/StarGAN/Argentina-Argentina/arf_00295-arf_03397/StarGAN-arf_00295_00297171901-arf_03397_0094695.wav,StarGAN,arf_00295,arf_03397,Female,Argentina,Female,Argentina,,,,402,0
FinalDataset_16khz/StarGAN/Colombia-Argentina/com_07049-arf_03397/StarGAN-com_07049_00623403858-arf_03397_0149392.wav,StarGAN,com_07049,arf_03397,Male,Argentina,Female,Argentina,,,,32151,0
